UserId,Name,Email,Password,Payment Methods,Crypto Wallet Address,Education,Genre,Subgenres,Location,Website,Social Media,Discography (Count),NFTs (Count),Achievements,Collaboration (Y/N),Collaboration Type,Services Provided,Services Sought,Deals Participated,Deals Completed,Post Links,Likes Count,Comments Count,Opportunities Raised,Payment History,Reviews,Rank
ART4025,Mrs. Meredith Rodriguez,crosscatherine@example.org,[Hashed Password],Debit Card,Namecoin,Self-Taught,Electronic,House,"Saraburgh, Cayman Islands",https://kalakrut.com/Mrs. Meredith Rodriguez,YouTube,10,1,,No,logistics,Songwriting,Mixing & Mastering,1,0,20,19808640,5899520,2,8,3,792
ART3980,Brian Ramirez,bradleymichael@example.org,[Hashed Password],Credit Card,IOTA,Self-Taught,Hip-Hop,Boom Bap,"North Michaelbury, Central African Republic",https://kalakrut.com/Brian Ramirez,YouTube,7,4,Featured in Magazine,Yes,design,Music Production,Session Musician,7,1,9,1812096,66438,4,3,8,971
ART4222,Lisa Hill,davidsmith@example.com,[Hashed Password],Paypal,Peercoin,Music Academy,Pop,K-Pop,"New Justin, Marshall Islands",https://kalakrut.com/Lisa Hill,YouTube,8,5,,No,PR,Songwriting,Feature Verse,4,3,6,2054670,1135908,4,2,3,929
ART252,Sara Wilson,othompson@example.org,[Hashed Password],Cash on Delivery,Bitcoin,Music Academy,Pop,Dance Pop,"North Victoriashire, Liechtenstein",https://kalakrut.com/Sara Wilson,Insta,9,1,Featured in Magazine,Yes,business,Vocals,Feature Verse,0,0,16,15223920,3560096,2,3,7,662
ART1588,Alan Sullivan,qdavis@example.net,[Hashed Password],Stripe,Bitcoin Cash,Music Academy,Hip-Hop,Trap,"Briannaton, Croatia",https://kalakrut.com/Alan Sullivan,YouTube,7,1,Won Award,No,production,Songwriting,Feature Verse,8,8,1,555734,40653,0,1,2,731
ART705,Ryan Anderson,urose@example.net,[Hashed Password],Cash on Delivery,Titcoin,Self-Taught,Rock,Metal,"Port Sylvia, Martinique",https://kalakrut.com/Ryan Anderson,SubStack,9,1,,Yes,production,Songwriting,Session Musician,8,7,20,6051860,8199280,0,1,0,754
ART9418,Ricardo Taylor,roykennedy@example.com,[Hashed Password],Stripe,Auroracoin,Online Course,Indian,Hindustani,"Johnsonchester, Bolivia",https://kalakrut.com/Ricardo Taylor,LinkedIn,9,5,Won Award,Yes,PR,Music Production,Mixing & Mastering,4,1,9,5195880,3576888,1,1,0,643
ART5525,Cassidy Alvarez,rford@example.org,[Hashed Password],Paypal,DigitalNote,Self-Taught,Pop,Dance Pop,"North Jesusmouth, Turkmenistan",https://kalakrut.com/Cassidy Alvarez,Fb,6,0,,Yes,lyrics,Vocals,Feature Verse,4,4,12,4063788,2965044,3,3,5,746
ART939,Caitlin Stewart,jenniferbrown@example.com,[Hashed Password],Debit Card,Namecoin,Online Course,Electronic,House,"Katherineberg, Belarus",https://kalakrut.com/Caitlin Stewart,LinkedIn,10,0,,No,choreography,Vocals,Mixing & Mastering,5,5,6,2275362,1357164,3,5,10,450
ART9566,Matthew Palmer,vle@example.net,[Hashed Password],Paypal,DigitalNote,Music Academy,Rock,Metal,"Shelleyhaven, Cape Verde",https://kalakrut.com/Matthew Palmer,Fb,8,4,Featured in Magazine,No,script,Music Production,Session Musician,0,0,6,1730640,982332,1,8,0,730
ART2155,Joshua Wilson,zorozco@example.com,[Hashed Password],Cash on Delivery,IOTA,Music Academy,Hip-Hop,Boom Bap,"Obrienberg, Russian Federation",https://kalakrut.com/Joshua Wilson,Fb,3,3,,No,lyrics,Songwriting,Feature Verse,9,0,15,46080,16500,0,2,6,335
ART6202,Michelle Harris,benitezjeffery@example.org,[Hashed Password],Credit Card,DigitalNote,Self-Taught,Rock,Indie Rock,"Douglasland, Turks and Caicos Islands",https://kalakrut.com/Michelle Harris,YouTube,2,0,,Yes,PR,Vocals,Session Musician,5,4,15,931980,169665,3,1,6,132
ART1899,Eric Lee,joshuawebb@example.net,[Hashed Password],Paypal,Zcash,Self-Taught,World,Contemporary,"Lake Tracie, Tokelau",https://kalakrut.com/Eric Lee,YouTube,6,3,Featured in Magazine,Yes,lyrics,Vocals,Session Musician,8,1,18,15909264,13972050,3,4,5,312
ART5280,James Martinez,acarter@example.net,[Hashed Password],Cash on Delivery,Namecoin,Self-Taught,Classical,Orchestra,"West Judy, Niger",https://kalakrut.com/James Martinez,LinkedIn,1,4,,No,choreography,Music Production,Feature Verse,10,8,17,8852206,11100660,4,1,1,968
ART2374,Stephanie Levy,kelly74@example.net,[Hashed Password],Cash on Delivery,Cardano,Online Course,Electronic,EDM,"East Williamhaven, Brazil",https://kalakrut.com/Stephanie Levy,Fb,4,1,,No,concept,Music Production,Mixing & Mastering,4,4,18,9758826,6868152,5,9,0,446
ART9338,Gary Valdez,walkerolivia@example.net,[Hashed Password],Cash on Delivery,Burstcoin,Self-Taught,Hip-Hop,Boom Bap,"Myersmouth, Haiti",https://kalakrut.com/Gary Valdez,Insta,9,4,Featured in Magazine,Yes,logistics,Music Production,Session Musician,0,0,14,1138984,95970,2,9,7,17
ART4936,Tina Walker,jacobhobbs@example.com,[Hashed Password],Debit Card,Lisk,Self-Taught,World,Contemporary,"Larrystad, Libyan Arab Jamahiriya",https://kalakrut.com/Tina Walker,LinkedIn,2,0,Featured in Magazine,Yes,event,Songwriting,Mixing & Mastering,0,0,4,3705744,819332,2,6,7,141
ART3244,Jack Burns,william92@example.org,[Hashed Password],Debit Card,Burstcoin,Self-Taught,Jazz,Fusion,"West Ann, San Marino",https://kalakrut.com/Jack Burns,Insta,7,5,Won Award,Yes,logistics,Vocals,Feature Verse,5,1,3,2114634,280731,5,7,2,27
ART6199,Michael Ashley,lisa74@example.net,[Hashed Password],Debit Card,Monero,Self-Taught,Jazz,Smooth Jazz,"South Bradleystad, Czech Republic",https://kalakrut.com/Michael Ashley,Fb,6,4,,Yes,script,Vocals,Mixing & Mastering,5,5,14,5696950,1704766,0,9,9,871
ART2085,Michele Allen,patricia27@example.com,[Hashed Password],Paypal,Ripple,Self-Taught,Hip-Hop,Boom Bap,"East Kyle, Cape Verde",https://kalakrut.com/Michele Allen,SubStack,6,0,Featured in Magazine,Yes,PR,Vocals,Mixing & Mastering,1,1,6,3900090,1059978,4,7,5,819
ART3315,Jacob Lee,smithkyle@example.com,[Hashed Password],Paypal,Gridcoin,Music Academy,Jazz,Smooth Jazz,"Lake Ralph, Hungary",https://kalakrut.com/Jacob Lee,YouTube,6,2,Featured in Magazine,No,production,Vocals,Feature Verse,6,6,17,1077443,1448162,2,10,8,724
ART2862,Alicia Davis,wrobinson@example.org,[Hashed Password],Cash on Delivery,Ethereum Classic,Online Course,Hip-Hop,Conscious Rap,"East Tamimouth, Marshall Islands",https://kalakrut.com/Alicia Davis,YouTube,6,1,Featured in Magazine,Yes,logistics,Songwriting,Feature Verse,0,0,6,2141340,238170,0,9,8,56
ART727,Roberto Jarvis,palmerbrittany@example.net,[Hashed Password],Paypal,Burstcoin,Music Academy,Hip-Hop,Boom Bap,"Adamsborough, Israel",https://kalakrut.com/Roberto Jarvis,YouTube,5,3,,No,production,Vocals,Mixing & Mastering,1,0,13,677222,200993,0,7,8,826
ART7410,Dawn Jimenez,raymondshaun@example.org,[Hashed Password],Cash on Delivery,MazaCoin,Self-Taught,Hip-Hop,Boom Bap,"North John, Dominican Republic",https://kalakrut.com/Dawn Jimenez,Insta,1,4,,Yes,concept,Vocals,Session Musician,5,0,20,1692060,89260,3,9,5,911
ART2636,Meagan Ford,gillespieangela@example.org,[Hashed Password],Stripe,Ethereum,Online Course,Classical,Opera,"Juanmouth, Martinique",https://kalakrut.com/Meagan Ford,Insta,9,3,Won Award,No,concept,Music Production,Feature Verse,2,2,1,252222,9224,3,10,4,454
ART1716,Lori Byrd,blevinsgregory@example.org,[Hashed Password],Stripe,Ripple,Self-Taught,Electronic,House,"Carlosmouth, Mali",https://kalakrut.com/Lori Byrd,Twitter,1,5,,Yes,production,Songwriting,Mixing & Mastering,3,2,9,7841457,1051272,3,2,6,496
ART1762,Kevin Heath,taylortanner@example.org,[Hashed Password],Paypal,Ubiq,Self-Taught,World,Folk,"New Brian, Equatorial Guinea",https://kalakrut.com/Kevin Heath,Insta,1,0,Featured in Magazine,No,design,Songwriting,Feature Verse,8,0,14,1999298,2635052,0,5,10,894
ART49,Alexa Blackwell,sanderswarren@example.net,[Hashed Password],Debit Card,Sirin Labs,Music Academy,Jazz,Smooth Jazz,"Port Brad, Guyana",https://kalakrut.com/Alexa Blackwell,Twitter,9,0,Featured in Magazine,Yes,design,Songwriting,Session Musician,5,2,1,811374,62213,2,10,0,168
ART7705,David Smith,leslielee@example.com,[Hashed Password],Debit Card,SwiftCoin,Music Academy,Jazz,Fusion,"North Corey, Rwanda",https://kalakrut.com/David Smith,SubStack,1,2,Won Award,Yes,script,Vocals,Feature Verse,6,4,16,14794960,16812416,4,10,9,57
ART1794,Melissa Jackson,thomas27@example.com,[Hashed Password],Stripe,Decred,Online Course,Indian,Carnatic,"Lake Shannonshire, Seychelles",https://kalakrut.com/Melissa Jackson,Insta,10,2,,Yes,script,Music Production,Session Musician,5,1,13,1483404,679991,4,7,10,261
ART4516,Shannon Melton,david52@example.com,[Hashed Password],Stripe,Ethereum Classic,Online Course,Indian,Sufi,"Port Marcberg, Antarctica (the territory South of 60 deg S)",https://kalakrut.com/Shannon Melton,SubStack,3,3,,No,choreography,Songwriting,Session Musician,5,2,5,3437810,1461695,1,3,1,195
ART2837,Thomas Schmidt,michelle98@example.com,[Hashed Password],Credit Card,Bitcoin,Music Academy,Pop,K-Pop,"Websterberg, Azerbaijan",https://kalakrut.com/Thomas Schmidt,Fb,4,3,,Yes,concept,Music Production,Session Musician,9,9,5,2054495,154635,4,9,8,264
ART884,Alexander Shaw,nthomas@example.net,[Hashed Password],Paypal,NEO,Self-Taught,Jazz,Bebop,"South Natalie, Senegal",https://kalakrut.com/Alexander Shaw,LinkedIn,3,4,Won Award,No,choreography,Songwriting,Mixing & Mastering,1,1,13,6362681,4939090,0,1,7,239
ART9219,Jason Dickerson,william41@example.org,[Hashed Password],Debit Card,Titcoin,Self-Taught,Classical,Chamber,"Lake Tylermouth, Bouvet Island (Bouvetoya)",https://kalakrut.com/Jason Dickerson,LinkedIn,10,4,Featured in Magazine,No,design,Music Production,Session Musician,9,7,18,5637492,6297624,5,1,2,938
ART1088,Melanie Scott,heidi30@example.org,[Hashed Password],Stripe,IOTA,Self-Taught,Indian,Instrumental,"Port Nancy, Cambodia",https://kalakrut.com/Melanie Scott,Insta,5,0,,No,script,Vocals,Session Musician,0,0,17,5612057,6741231,4,3,0,431
ART2,Robert Patterson,ydiaz@example.org,[Hashed Password],Stripe,TRON,Music Academy,Indian,Hindustani,"Port Tracy, Cape Verde",https://kalakrut.com/Robert Patterson,SubStack,7,3,Featured in Magazine,No,PR,Vocals,Mixing & Mastering,1,0,7,5088573,1014104,2,1,9,46
ART2736,Justin Harris,rjackson@example.net,[Hashed Password],Debit Card,Bytecoin,Online Course,Classical,Chamber,"Millstown, Bouvet Island (Bouvetoya)",https://kalakrut.com/Justin Harris,Fb,5,4,,No,script,Vocals,Feature Verse,5,4,17,4023407,6096370,1,8,1,695
ART3612,Cynthia Roy,toddcarter@example.net,[Hashed Password],Stripe,Nxt,Self-Taught,Hip-Hop,Trap,"Lisahaven, Uganda",https://kalakrut.com/Cynthia Roy,Insta,3,4,Featured in Magazine,No,script,Music Production,Session Musician,9,1,15,11245905,1267260,3,5,3,682
ART6012,Andrea Payne,jason82@example.com,[Hashed Password],Paypal,BlackCoin,Music Academy,World,Contemporary,"Stoutmouth, Netherlands",https://kalakrut.com/Andrea Payne,LinkedIn,1,3,,Yes,choreography,Music Production,Mixing & Mastering,1,0,8,366104,16760,5,5,5,278
ART9161,Jack Rodriguez,riceronald@example.com,[Hashed Password],Stripe,Omni,Music Academy,Hip-Hop,Boom Bap,"South Antonio, Eritrea",https://kalakrut.com/Jack Rodriguez,YouTube,9,3,,Yes,business,Songwriting,Session Musician,0,0,8,1006744,255720,1,9,6,51
ART1715,William Garcia,kennedyrichard@example.org,[Hashed Password],Paypal,Feathercoin,Online Course,Pop,K-Pop,"Kevinhaven, Eritrea",https://kalakrut.com/William Garcia,Twitter,6,5,,No,production,Vocals,Mixing & Mastering,2,1,18,17715942,11842182,4,2,7,440
ART4327,Sheryl Terrell,wadejennifer@example.net,[Hashed Password],Paypal,Bitcoin,Self-Taught,Electronic,EDM,"Lake Heatherbury, Ghana",https://kalakrut.com/Sheryl Terrell,SubStack,3,2,Won Award,No,event,Music Production,Mixing & Mastering,0,0,9,2430360,1153332,3,4,5,399
ART785,Carl Gallegos,nicole10@example.com,[Hashed Password],Credit Card,Zcash,Music Academy,Jazz,Fusion,"Smithton, Niger",https://kalakrut.com/Carl Gallegos,SubStack,5,3,Featured in Magazine,Yes,concept,Music Production,Feature Verse,0,0,12,4651308,3036540,3,8,6,95
ART7341,Julie Thornton,bflores@example.net,[Hashed Password],Cash on Delivery,Emercoin,Online Course,Pop,K-Pop,"South Andrewport, French Guiana",https://kalakrut.com/Julie Thornton,Fb,4,0,Featured in Magazine,No,choreography,Vocals,Session Musician,6,2,6,1778292,1034826,1,10,7,829
ART7125,Trevor Stevenson,brianmcdonald@example.net,[Hashed Password],Debit Card,Burstcoin,Online Course,Rock,Indie Rock,"West Roberta, Costa Rica",https://kalakrut.com/Trevor Stevenson,YouTube,5,2,,Yes,lyrics,Songwriting,Feature Verse,2,2,7,3217949,792526,5,5,1,634
ART4729,Erika Fuentes,christine59@example.com,[Hashed Password],Stripe,Dogecoin,Music Academy,Jazz,Bebop,"West Shannonmouth, Albania",https://kalakrut.com/Erika Fuentes,SubStack,2,4,Featured in Magazine,No,event,Vocals,Feature Verse,3,2,16,1611072,1559008,0,10,3,954
ART9210,Philip Thompson,devans@example.com,[Hashed Password],Credit Card,Dogecoin,Online Course,Rock,Alternative,"Kempville, British Virgin Islands",https://kalakrut.com/Philip Thompson,YouTube,10,1,,Yes,PR,Vocals,Feature Verse,4,0,5,2347005,824635,2,3,3,530
ART721,Alison Mullins,ialexander@example.net,[Hashed Password],Credit Card,BlackCoin,Music Academy,Hip-Hop,Boom Bap,"New Brittanyburgh, Russian Federation",https://kalakrut.com/Alison Mullins,SubStack,3,3,Featured in Magazine,No,event,Songwriting,Feature Verse,9,3,8,6019944,3278400,4,10,7,26
ART984,William Daniels,rodriguezmargaret@example.org,[Hashed Password],Cash on Delivery,Ubiq,Self-Taught,Electronic,EDM,"West Brian, Kuwait",https://kalakrut.com/William Daniels,Insta,3,5,,No,PR,Music Production,Mixing & Mastering,4,3,1,453209,5240,0,10,10,202
ART1448,Dan Mcintyre,xwright@example.net,[Hashed Password],Credit Card,Ethereum Classic,Music Academy,Jazz,Bebop,"Finleyfort, Australia",https://kalakrut.com/Dan Mcintyre,Fb,7,1,Won Award,Yes,event,Songwriting,Session Musician,0,0,7,6025012,361781,5,1,4,785
ART8302,Karen Edwards,paul77@example.net,[Hashed Password],Credit Card,Titcoin,Online Course,Jazz,Bebop,"West Erin, Afghanistan",https://kalakrut.com/Karen Edwards,LinkedIn,8,4,Won Award,Yes,concept,Vocals,Feature Verse,3,0,19,9438307,15294734,0,10,1,986
ART7210,Joseph Carpenter,jeanette97@example.com,[Hashed Password],Credit Card,Bitcoin Cash,Music Academy,Indian,Hindustani,"Port Robertland, Estonia",https://kalakrut.com/Joseph Carpenter,LinkedIn,4,5,Featured in Magazine,No,production,Music Production,Feature Verse,4,0,7,6073067,2072140,3,1,7,93
ART8271,Tracy Cortez,williamskrystal@example.net,[Hashed Password],Debit Card,BlackCoin,Self-Taught,Jazz,Fusion,"New Cassidymouth, Ukraine",https://kalakrut.com/Tracy Cortez,YouTube,1,4,,No,design,Songwriting,Feature Verse,9,5,13,2538471,1099449,4,9,2,775
ART3157,Casey Roman,angelamalone@example.com,[Hashed Password],Credit Card,NEO,Self-Taught,Hip-Hop,Conscious Rap,"South Helen, Indonesia",https://kalakrut.com/Casey Roman,LinkedIn,10,3,Featured in Magazine,Yes,production,Music Production,Feature Verse,4,4,19,14948592,16025075,2,3,4,930
ART3614,Carolyn Francis,mstrong@example.org,[Hashed Password],Credit Card,Ubiq,Self-Taught,Rock,Indie Rock,"Carlosmouth, Sweden",https://kalakrut.com/Carolyn Francis,Twitter,3,2,Won Award,No,choreography,Music Production,Mixing & Mastering,1,0,12,6035124,3187140,3,8,9,711
ART9912,Rhonda Ho,scotthebert@example.com,[Hashed Password],Stripe,Zcash,Self-Taught,Pop,Pop Rock,"Port Brandonfurt, Costa Rica",https://kalakrut.com/Rhonda Ho,Insta,4,3,Featured in Magazine,No,lyrics,Vocals,Mixing & Mastering,3,3,16,8873888,11963456,0,9,6,968
ART3803,Kelly Johnson,andersonsamantha@example.com,[Hashed Password],Cash on Delivery,Bytecoin,Online Course,Hip-Hop,Boom Bap,"South Gabrielfort, Tunisia",https://kalakrut.com/Kelly Johnson,Fb,5,2,Won Award,No,logistics,Songwriting,Session Musician,9,8,3,333456,73869,1,4,6,666
ART7338,Kelly Moore DVM,paul33@example.org,[Hashed Password],Debit Card,Omni,Music Academy,Electronic,EDM,"Benjamintown, Panama",https://kalakrut.com/Kelly Moore DVM,YouTube,5,3,Won Award,Yes,event,Vocals,Session Musician,4,0,13,6787144,1746186,0,10,2,203
ART5758,Robin Bradley,margaret45@example.org,[Hashed Password],Paypal,NEO,Music Academy,Jazz,Smooth Jazz,"East Julie, Central African Republic",https://kalakrut.com/Robin Bradley,Fb,8,0,Featured in Magazine,No,script,Songwriting,Feature Verse,3,2,17,1469446,2373489,3,1,6,408
ART9494,Paul Bryant,jessicawagner@example.org,[Hashed Password],Credit Card,TRON,Self-Taught,Indian,Ghazal,"Deborahberg, Lao People's Democratic Republic",https://kalakrut.com/Paul Bryant,SubStack,1,5,Won Award,Yes,PR,Songwriting,Session Musician,0,0,20,8083720,9632400,5,5,6,831
ART7266,Abigail Rivers,jacksonpatrick@example.org,[Hashed Password],Credit Card,Titcoin,Music Academy,Jazz,Fusion,"Guzmanchester, Guinea-Bissau",https://kalakrut.com/Abigail Rivers,Insta,6,0,,Yes,design,Songwriting,Session Musician,5,0,4,922936,77304,0,5,10,69
ART6707,Theodore Wilcox,fisherscott@example.net,[Hashed Password],Credit Card,Decred,Online Course,World,Contemporary,"Port Joseph, Brunei Darussalam",https://kalakrut.com/Theodore Wilcox,Fb,1,2,Featured in Magazine,Yes,script,Music Production,Session Musician,0,0,2,505170,67818,5,10,0,377
ART4780,Gregory Douglas,charlessparks@example.org,[Hashed Password],Credit Card,Zcash,Online Course,Electronic,Dubstep,"Kellyshire, Kiribati",https://kalakrut.com/Gregory Douglas,SubStack,9,5,Won Award,Yes,choreography,Music Production,Mixing & Mastering,3,0,10,9409070,9022460,1,3,4,87
ART3044,David Torres III,jennifer17@example.com,[Hashed Password],Credit Card,Namecoin,Online Course,Electronic,House,"Kevinton, Turkey",https://kalakrut.com/David Torres III,Insta,8,1,Won Award,No,logistics,Vocals,Session Musician,4,1,18,9837954,17067186,1,1,2,339
ART7535,John Hall,sandrachristensen@example.com,[Hashed Password],Cash on Delivery,Bitcoin Cash,Self-Taught,World,Contemporary,"Amandamouth, Suriname",https://kalakrut.com/John Hall,Twitter,1,3,Won Award,Yes,concept,Music Production,Feature Verse,7,4,9,1276767,283239,2,2,5,206
ART3002,Shelly Fuller,thomas55@example.com,[Hashed Password],Cash on Delivery,Zclassic,Online Course,Electronic,EDM,"Port Nicholas, Uzbekistan",https://kalakrut.com/Shelly Fuller,Fb,4,1,Won Award,Yes,logistics,Songwriting,Mixing & Mastering,0,0,13,10094409,12220039,2,9,5,534
ART4709,Mr. Craig Ellis II,ronnie86@example.net,[Hashed Password],Debit Card,Waves Platform,Self-Taught,Hip-Hop,Boom Bap,"Georgeburgh, Sierra Leone",https://kalakrut.com/Mr. Craig Ellis II,SubStack,2,1,,Yes,concept,Vocals,Mixing & Mastering,0,0,7,6124727,193732,0,9,1,594
ART5467,Michele Rosales,annette32@example.com,[Hashed Password],Paypal,Bitcoin,Online Course,Electronic,House,"Yorkchester, Turks and Caicos Islands",https://kalakrut.com/Michele Rosales,YouTube,6,4,,No,concept,Vocals,Feature Verse,4,3,1,403818,2596,5,10,10,698
ART2463,Jennifer Johnson,stephenvega@example.org,[Hashed Password],Cash on Delivery,Nxt,Self-Taught,Electronic,Dubstep,"Linstad, Christmas Island",https://kalakrut.com/Jennifer Johnson,Twitter,9,3,Won Award,No,script,Music Production,Mixing & Mastering,0,0,12,5152272,458148,1,4,1,888
ART3163,Caleb Welch,peggysmith@example.com,[Hashed Password],Paypal,Dogecoin,Self-Taught,Jazz,Fusion,"South John, Tokelau",https://kalakrut.com/Caleb Welch,SubStack,1,5,Won Award,Yes,event,Vocals,Session Musician,6,1,2,1825444,84458,0,6,9,885
ART3944,Christina Yates,cjohnson@example.com,[Hashed Password],Stripe,SwiftCoin,Online Course,Jazz,Fusion,"Adamton, Belize",https://kalakrut.com/Christina Yates,Twitter,7,3,,Yes,PR,Music Production,Mixing & Mastering,0,0,11,1541397,549395,2,9,3,160
ART885,Bryan Ferguson,morgan68@example.net,[Hashed Password],Debit Card,Dogecoin,Online Course,Electronic,EDM,"Andreatown, Isle of Man",https://kalakrut.com/Bryan Ferguson,Twitter,9,3,,No,event,Songwriting,Mixing & Mastering,5,3,12,4569804,2800044,3,7,1,304
ART3810,Abigail Figueroa,hectorromero@example.com,[Hashed Password],Debit Card,Bitcoin,Online Course,Hip-Hop,Trap,"Hectorport, Gibraltar",https://kalakrut.com/Abigail Figueroa,YouTube,8,2,Won Award,Yes,business,Vocals,Feature Verse,0,0,19,18414914,25475979,2,4,5,903
ART4811,Mark Salazar,rodney94@example.com,[Hashed Password],Paypal,Bytecoin,Online Course,Classical,Chamber,"Lake Hunterfurt, Ghana",https://kalakrut.com/Mark Salazar,LinkedIn,7,5,Won Award,No,choreography,Music Production,Feature Verse,4,4,7,2440333,254709,0,1,4,996
ART2695,Chad Jenkins,figueroatammy@example.org,[Hashed Password],Paypal,Dash,Online Course,World,Folk,"East Samantha, French Guiana",https://kalakrut.com/Chad Jenkins,SubStack,10,5,Won Award,Yes,logistics,Vocals,Session Musician,5,1,5,2162330,485230,4,8,4,119
ART5795,Jose Shepherd,mullinsjeffrey@example.org,[Hashed Password],Paypal,Bitcoin,Self-Taught,Indian,Bollywood,"Port Johnnyfort, Sweden",https://kalakrut.com/Jose Shepherd,Insta,8,1,Won Award,No,logistics,Songwriting,Session Musician,5,1,2,386716,62136,1,3,5,8
ART637,Preston Brown,jfoley@example.org,[Hashed Password],Paypal,NEO,Online Course,Electronic,EDM,"Thompsonport, Guinea-Bissau",https://kalakrut.com/Preston Brown,Fb,2,3,Won Award,No,business,Songwriting,Feature Verse,10,6,18,12710466,15529968,0,10,7,882
ART3046,Peter Jones,seanmorrison@example.org,[Hashed Password],Stripe,Primecoin,Music Academy,Pop,Dance Pop,"New Stacymouth, Congo",https://kalakrut.com/Peter Jones,Insta,7,2,Featured in Magazine,No,production,Songwriting,Mixing & Mastering,1,1,5,3290115,26620,5,5,9,557
ART5981,Ivan Smith,lisa13@example.com,[Hashed Password],Paypal,EOS.IO,Music Academy,Hip-Hop,Conscious Rap,"Christinaland, Benin",https://kalakrut.com/Ivan Smith,Insta,10,4,Featured in Magazine,Yes,choreography,Music Production,Feature Verse,7,2,13,7094490,2892682,3,7,5,35
ART6186,Jacqueline Klein,jane63@example.org,[Hashed Password],Stripe,Zclassic,Online Course,Hip-Hop,Conscious Rap,"Ramirezport, Lebanon",https://kalakrut.com/Jacqueline Klein,LinkedIn,3,4,Featured in Magazine,No,choreography,Vocals,Session Musician,4,4,9,7624413,5753808,2,5,1,7
ART7932,Kiara Bean,bobbysanders@example.com,[Hashed Password],Credit Card,Burstcoin,Music Academy,World,Folk,"Amandamouth, Norfolk Island",https://kalakrut.com/Kiara Bean,Insta,1,3,Won Award,No,event,Music Production,Feature Verse,7,0,19,4688668,2784545,1,9,6,529
ART4025,Maria Savage,torresnatasha@example.org,[Hashed Password],Credit Card,Titcoin,Online Course,Electronic,House,"Yatesfort, Armenia",https://kalakrut.com/Maria Savage,Insta,2,1,Featured in Magazine,No,PR,Music Production,Mixing & Mastering,8,6,16,14602816,1951568,0,4,10,974
ART5810,Richard Mcguire,chapmansara@example.net,[Hashed Password],Cash on Delivery,Ethereum Classic,Music Academy,Rock,Alternative,"East Jason, Estonia",https://kalakrut.com/Richard Mcguire,SubStack,6,0,Won Award,Yes,script,Vocals,Mixing & Mastering,3,3,4,1998304,445048,3,5,10,692
ART1464,Vanessa Walker,vallen@example.net,[Hashed Password],Paypal,Gridcoin,Self-Taught,World,Folk,"Meyertown, Holy See (Vatican City State)",https://kalakrut.com/Vanessa Walker,LinkedIn,8,1,Featured in Magazine,Yes,concept,Vocals,Session Musician,5,4,12,8103624,9460488,4,10,6,637
ART4755,Matthew Phillips,kerry20@example.net,[Hashed Password],Paypal,SwiftCoin,Self-Taught,Electronic,House,"North Justinborough, Niue",https://kalakrut.com/Matthew Phillips,Twitter,8,5,Featured in Magazine,No,script,Vocals,Mixing & Mastering,2,1,1,723071,1970,2,2,0,12
ART8173,Hunter Jones,pandrade@example.com,[Hashed Password],Credit Card,Emercoin,Self-Taught,Electronic,Dubstep,"South Melissastad, San Marino",https://kalakrut.com/Hunter Jones,Fb,6,3,,Yes,concept,Vocals,Mixing & Mastering,7,7,7,2402743,1152613,4,5,6,727
ART7798,Angela Walker,campbelljennifer@example.org,[Hashed Password],Debit Card,Tether,Self-Taught,Electronic,EDM,"Nguyenville, British Indian Ocean Territory (Chagos Archipelago)",https://kalakrut.com/Angela Walker,Fb,2,4,Won Award,Yes,script,Music Production,Session Musician,6,6,13,5183867,1822938,2,6,5,669
ART9058,Jacqueline Wilson DDS,nicholasmarshall@example.org,[Hashed Password],Credit Card,Emercoin,Online Course,Indian,Ghazal,"Robertsonview, Bulgaria",https://kalakrut.com/Jacqueline Wilson DDS,Insta,7,3,Won Award,Yes,concept,Vocals,Feature Verse,6,4,8,2764368,529672,1,10,0,631
ART960,Timothy Lewis,melissawalker@example.net,[Hashed Password],Stripe,Auroracoin,Online Course,Hip-Hop,Boom Bap,"Kylefort, Slovakia (Slovak Republic)",https://kalakrut.com/Timothy Lewis,SubStack,2,2,,No,event,Music Production,Session Musician,7,2,1,75133,5708,0,1,8,205
ART3589,Joel Mckenzie,scotttaylor@example.net,[Hashed Password],Debit Card,Ethereum,Music Academy,Hip-Hop,Boom Bap,"Jasonport, Falkland Islands (Malvinas)",https://kalakrut.com/Joel Mckenzie,SubStack,9,4,Won Award,No,event,Songwriting,Session Musician,0,0,4,596392,29520,1,3,0,477
ART7592,Chad Williams,milesryan@example.org,[Hashed Password],Paypal,Peercoin,Self-Taught,Indian,Hindustani,"Jacobburgh, Myanmar",https://kalakrut.com/Chad Williams,YouTube,4,2,Won Award,No,PR,Vocals,Session Musician,8,2,15,10726725,2749680,2,10,6,754
ART6874,Kevin Charles,johnsonandrew@example.org,[Hashed Password],Cash on Delivery,NEO,Online Course,Hip-Hop,Trap,"New Deniseland, Djibouti",https://kalakrut.com/Kevin Charles,LinkedIn,4,1,Featured in Magazine,No,script,Songwriting,Feature Verse,8,5,3,1231764,47865,0,3,4,480
ART6460,Darren Williamson,charles25@example.com,[Hashed Password],Paypal,EOS.IO,Music Academy,Pop,K-Pop,"New Jessicaton, Sri Lanka",https://kalakrut.com/Darren Williamson,SubStack,8,0,Won Award,No,PR,Songwriting,Session Musician,5,0,20,3804680,6672120,4,8,8,505
